limite_credito,sexo,escolaridade,estado_civil,idade,status_pag_set,status_pag_ago,status_pag_jul,status_pag_jun,status_pag_mai,status_pag_abr,fatura_set,fatura_ago,fatura_jul,fatura_jun,fatura_mai,fatura_abr,pagamento_set,pagamento_ago,pagamento_jul,pagamento_jun,pagamento_mai,pagamento_abr,inadimplente,media_fatura,media_pagamento,taxa_utilizacao,qtd_atrasos,faixa_etaria,perfil_risco,cluster_kmeans,cluster_hierarquico
160000.0,Masculino,Graduação,Casado,36,0,0,0,0,0,0,59675.0,61085.0,62503.0,63867.0,65206.0,69584.0,3000.0,3000.0,3000.0,3000.0,5600.0,2600.0,0,63653.33,3366.67,0.3978,0,36–45,Baixo,0,
170000.0,Masculino,Ensino Médio,Solteiro,44,0,0,0,0,0,0,167077.0,170965.0,172541.0,159546.0,137410.0,136680.0,12275.0,10000.0,8009.0,6000.0,30000.0,5322.0,0,157369.83,11934.33,0.9257,0,36–45,Alto,2,
100000.0,Masculino,Graduação,Solteiro,36,0,0,0,0,-2,-2,2069.0,3521.0,5399.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,0.0,1700.0,0,1831.5,866.67,0.0183,0,36–45,Baixo,1,
210000.0,Masculino,Pós-graduação,Casado,42,-1,-1,-1,-1,-1,-1,2827.0,3517.0,4412.0,2700.0,3578.0,4075.0,3527.0,4425.0,2708.0,3588.0,4087.0,1841.0,0,3518.17,3362.67,0.0168,0,36–45,Baixo,1,2.0
100000.0,Masculino,Ensino Médio,Solteiro,32,0,0,0,0,-1,-1,54483.0,45433.0,40870.0,10726.0,1121.0,61067.0,2460.0,2220.0,1400.0,1121.0,61067.0,2210.0,0,35616.67,11746.33,0.3562,0,26–35,Baixo,0,
230000.0,Masculino,Pós-graduação,Casado,33,0,0,0,0,0,0,213859.0,218094.0,225070.0,227528.0,121751.0,219354.0,9285.0,12000.0,9100.0,4600.0,4200.0,4100.0,1,204276.0,7214.17,0.8882,0,26–35,Alto,2,
240000.0,Masculino,Pós-graduação,Casado,38,-1,3,2,-1,-1,0,6333.0,3360.0,1291.0,2740.0,2241.0,1060.0,0.0,10.0,2740.0,2241.0,0.0,2731.0,0,2837.5,1287.0,0.0118,2,36–45,Médio,1,
240000.0,Masculino,Ensino Médio,Solteiro,36,0,0,0,0,0,0,135053.0,141213.0,116710.0,93057.0,55419.0,59336.0,10000.0,10000.0,10000.0,5000.0,5000.0,5000.0,0,100131.33,7500.0,0.4172,0,36–45,Baixo,0,
50000.0,Masculino,Graduação,Outros,48,2,2,2,2,2,0,42850.0,42850.0,45741.0,45694.0,45645.0,46457.0,1000.0,3900.0,1000.0,1000.0,1700.0,4500.0,1,44872.83,2183.33,0.8975,5,46–55,Alto,3,1.0
80000.0,Masculino,Graduação,Casado,46,0,0,0,0,0,0,79707.0,79876.0,79919.0,64237.0,47890.0,48036.0,3542.0,3500.0,2500.0,2000.0,2500.0,2000.0,0,66610.83,2673.67,0.8326,0,46–55,Alto,0,
50000.0,Masculino,Ensino Médio,Solteiro,41,0,0,0,0,0,0,94962.0,49032.0,50135.0,50269.0,29182.0,29096.0,4200.0,2200.0,3300.0,1200.0,1100.0,1100.0,0,50446.0,2183.33,1.0,0,36–45,Alto,0,
50000.0,Masculino,Graduação,Casado,36,0,0,0,0,0,0,43900.0,42499.0,17494.0,18178.0,18541.0,18929.0,2268.0,1604.0,1288.0,651.0,674.0,734.0,0,26590.17,1203.17,0.5318,0,36–45,Médio,0,
440000.0,Masculino,Pós-graduação,Solteiro,37,0,0,0,0,0,0,186061.0,232558.0,312398.0,222336.0,223882.0,130672.0,50000.0,100448.0,7015.0,6422.0,6086.0,4000.0,0,217984.5,28995.17,0.4954,0,36–45,Baixo,2,0.0
220000.0,Masculino,Ensino Médio,Solteiro,42,0,0,0,0,0,0,26595.0,33330.0,36720.0,40729.0,44762.0,48914.0,9000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,38508.33,5666.67,0.175,0,36–45,Baixo,1,
70000.0,Masculino,Pós-graduação,Solteiro,30,0,0,0,-1,0,0,16163.0,1050.0,0.0,21280.0,21625.0,22275.0,1000.0,0.0,21280.0,1000.0,1000.0,1200.0,0,13732.17,4246.67,0.1962,0,26–35,Baixo,1,
240000.0,Masculino,Pós-graduação,Solteiro,32,-2,-2,-2,-2,-2,-2,3162.0,3162.0,3124.0,3162.0,3162.0,3162.0,3162.0,3124.0,3200.0,3162.0,3162.0,3131.0,0,3155.67,3156.83,0.0131,0,26–35,Baixo,1,2.0
360000.0,Masculino,Ensino Médio,Solteiro,42,0,0,0,0,0,0,52460.0,40764.0,31185.0,25603.0,20394.0,29138.0,3000.0,3000.0,5000.0,5000.0,19138.0,1000.0,0,33257.33,6023.0,0.0924,0,36–45,Baixo,1,
360000.0,Masculino,Pós-graduação,Solteiro,32,-2,-2,-2,-2,-2,-2,8971.0,2284.0,21669.0,-3.0,15866.0,-46.0,2303.0,21785.0,0.0,15869.0,0.0,0.0,0,8123.5,6659.5,0.0226,0,26–35,Baixo,1,
80000.0,Masculino,Pós-graduação,Solteiro,33,-2,-1,2,0,0,0,251594.0,264594.0,4374.0,5495.0,5902.0,6804.0,13000.0,0.0,1200.0,500.0,1000.0,1000.0,0,89793.83,2783.33,1.0,1,26–35,Alto,0,
30000.0,Masculino,Graduação,Solteiro,36,1,2,2,2,0,0,13208.0,13692.0,14176.0,14642.0,15397.0,16147.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,14543.67,1000.0,0.4848,4,36–45,Alto,3,1.0
160000.0,Masculino,Graduação,Solteiro,37,1,2,2,0,0,0,99793.0,101325.0,98706.0,90457.0,90588.0,92533.0,4300.0,0.0,4200.0,3238.0,3400.0,3550.0,1,95567.0,3114.67,0.5973,3,36–45,Alto,3,
150000.0,Masculino,Graduação,Solteiro,39,2,0,0,0,0,0,155896.0,159891.0,164830.0,95000.0,98000.0,100000.0,5500.0,7103.0,3000.0,3000.0,2000.0,0.0,1,128936.17,3433.83,0.8596,1,36–45,Alto,0,
100000.0,Masculino,Graduação,Solteiro,30,0,0,0,0,0,0,55776.0,44953.0,46922.0,48677.0,49496.0,51010.0,3000.0,3000.0,3000.0,2000.0,2000.0,2000.0,0,49472.33,2500.0,0.4947,0,26–35,Baixo,0,
70000.0,Masculino,Graduação,Solteiro,33,1,2,8,7,7,6,26181.0,37611.0,37026.0,38922.0,38318.0,38133.0,12000.0,0.0,2500.0,0.0,1000.0,1500.0,0,36031.83,2833.33,0.5147,6,26–35,Alto,3,1.0
300000.0,Masculino,Graduação,Solteiro,35,0,0,0,0,0,0,242168.0,276536.0,206885.0,169901.0,170540.0,152188.0,40006.0,26531.0,10017.0,9123.0,10259.0,5079.0,0,203036.33,16835.83,0.6768,0,26–35,Médio,2,
90000.0,Masculino,Graduação,Casado,39,2,2,2,2,2,2,26493.0,30034.0,29268.0,31776.0,32456.0,31800.0,4000.0,0.0,3000.0,1500.0,0.0,2600.0,1,30304.5,1850.0,0.3367,6,36–45,Alto,3,
800000.0,Masculino,Pós-graduação,Solteiro,46,-2,-2,-2,-1,-1,-1,6229.0,4636.0,3810.0,6193.0,1957.0,3175.0,4644.0,3832.0,6219.0,1961.0,3183.0,27201.0,0,4333.33,7840.0,0.0054,0,46–55,Baixo,1,
360000.0,Masculino,Graduação,Solteiro,40,-1,0,0,0,0,0,36560.0,34371.0,43052.0,43596.0,33762.0,33391.0,11028.0,15044.0,10115.0,14026.0,5104.0,20077.0,0,37455.33,12565.67,0.104,0,36–45,Baixo,1,
90000.0,Masculino,Graduação,Casado,41,1,2,0,0,0,2,86699.0,84423.0,86173.0,87942.0,92756.0,91146.0,0.0,4008.0,4100.0,7200.0,0.0,3271.0,1,88189.83,3096.5,0.9799,3,36–45,Alto,3,1.0
300000.0,Masculino,Ensino Médio,Solteiro,43,0,0,0,0,0,0,303747.0,299685.0,279613.0,286449.0,191187.0,194333.0,11500.0,14000.0,20000.0,6500.0,8000.0,7000.0,1,259169.0,11166.67,0.8639,0,36–45,Alto,2,
30000.0,Masculino,Ensino Médio,Casado,46,1,2,0,0,0,0,19523.0,18917.0,20004.0,21063.0,21416.0,22667.0,0.0,1700.0,1700.0,1000.0,1749.0,0.0,1,20598.33,1024.83,0.6866,2,46–55,Médio,0,
50000.0,Masculino,Graduação,Solteiro,37,0,0,0,0,0,0,48566.0,48206.0,48659.0,47248.0,48241.0,49196.0,2088.0,2120.0,1750.0,1700.0,1800.0,2023.0,0,48352.67,1913.5,0.9671,0,36–45,Alto,0,
110000.0,Masculino,Graduação,Casado,30,2,0,0,3,2,2,54404.0,57503.0,66128.0,64477.0,65413.0,66520.0,4000.0,9600.0,0.0,2600.0,2300.0,3000.0,1,62407.5,3583.33,0.5673,4,26–35,Alto,3,1.0
80000.0,Masculino,Pós-graduação,Solteiro,37,0,0,0,0,0,0,155342.0,159672.0,163959.0,168187.0,171869.0,175524.0,6000.0,6000.0,6000.0,5500.0,5500.0,5500.0,0,165758.83,5750.0,1.0,0,36–45,Alto,0,
140000.0,Masculino,Graduação,Casado,31,0,0,2,2,0,0,134039.0,143937.0,143649.0,118593.0,95257.0,93145.0,13650.0,4700.0,114.0,3500.0,3500.0,3400.0,0,121436.67,4810.67,0.8674,2,26–35,Alto,0,0.0
50000.0,Masculino,Graduação,Casado,44,0,0,0,0,0,0,48659.0,34763.0,16158.0,11950.0,9903.0,10224.0,1345.0,1197.0,1152.0,495.0,1014.0,0.0,0,21942.83,867.17,0.4389,0,36–45,Baixo,0,
20000.0,Masculino,Ensino Médio,Solteiro,40,0,0,0,2,2,0,13195.0,14197.0,15657.0,14418.0,13561.0,13291.0,1238.0,2959.0,580.0,0.0,435.0,518.0,0,14053.17,955.0,0.7027,2,36–45,Médio,0,
50000.0,Masculino,Ensino Médio,Solteiro,46,0,0,0,0,0,0,48060.0,48923.0,48924.0,33778.0,19492.0,19582.0,2326.0,2000.0,1235.0,622.0,1000.0,1000.0,0,36459.83,1363.83,0.7292,0,46–55,Médio,0,
50000.0,Masculino,Pós-graduação,Solteiro,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,26–35,Médio,1,
130000.0,Masculino,Graduação,Casado,48,3,2,2,2,3,3,120326.0,121877.0,118491.0,131444.0,133248.0,131001.0,5000.0,0.0,15000.0,5327.0,22.0,10.0,1,126064.5,4226.5,0.9697,6,46–55,Alto,3,
90000.0,Masculino,Graduação,Casado,45,0,0,2,0,0,0,46608.0,49999.0,43996.0,44069.0,41317.0,36912.0,4500.0,0.0,1750.0,1425.0,1412.0,1231.0,0,43816.83,1719.67,0.4869,1,36–45,Médio,0,2.0
30000.0,Masculino,Ensino Médio,Casado,44,-2,-2,-2,-2,-2,-2,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,363.33,0.0,0.0121,0,36–45,Baixo,1,
50000.0,Masculino,Graduação,Casado,49,0,0,0,0,0,0,33346.0,33536.0,34923.0,37192.0,39341.0,27561.0,2000.0,3500.0,3000.0,3000.0,5000.0,5000.0,1,34316.5,3583.33,0.6863,0,46–55,Médio,0,
170000.0,Masculino,Pós-graduação,Casado,39,-2,-2,-2,-2,-2,-2,0.0,0.0,905.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,0,150.83,150.83,0.0009,0,36–45,Baixo,1,
290000.0,Masculino,Pós-graduação,Solteiro,31,2,0,0,0,0,0,45021.0,44702.0,35181.0,28847.0,28131.0,3016.0,2700.0,1707.0,1800.0,0.0,0.0,2411.0,1,30816.33,1436.33,0.1063,1,26–35,Médio,1,
20000.0,Masculino,Ensino Médio,Casado,47,0,0,0,0,0,0,16013.0,14334.0,9086.0,5096.0,5096.0,5200.0,1419.0,1270.0,1200.0,0.0,104.0,0.0,0,9137.5,665.5,0.4569,0,46–55,Baixo,0,
180000.0,Masculino,Pós-graduação,Solteiro,38,2,2,2,0,0,0,114091.0,124233.0,125768.0,126202.0,127677.0,99764.0,12100.0,5000.0,4200.0,3000.0,5000.0,2000.0,1,119622.5,5216.67,0.6646,3,36–45,Alto,3,
360000.0,Masculino,Pós-graduação,Casado,35,1,-2,-2,-2,-2,-2,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,0,396.0,396.0,0.0011,1,26–35,Médio,1,
20000.0,Masculino,Ensino Médio,Solteiro,31,0,0,0,0,0,0,7222.0,13627.0,11974.0,11467.0,10469.0,9380.0,10009.0,2004.0,5013.0,3010.0,3690.0,4384.0,0,10689.83,4685.0,0.5345,0,26–35,Médio,0,
140000.0,Masculino,Graduação,Solteiro,33,0,0,0,0,0,0,279184.0,259478.0,25020.0,21629.0,18367.0,15161.0,7000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,103139.83,2833.33,0.7367,0,26–35,Médio,0,
90000.0,Masculino,Graduação,Casado,34,0,0,0,0,0,0,53105.0,54154.0,55683.0,56798.0,58508.0,63177.0,2525.0,3000.0,2637.0,3242.0,6783.0,0.0,0,56904.17,3031.17,0.6323,0,26–35,Médio,0,
120000.0,Masculino,Graduação,Casado,40,0,0,0,0,0,0,35671.0,37073.0,38472.0,39510.0,40873.0,42082.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,0,38946.83,2166.67,0.3246,0,36–45,Baixo,0,
160000.0,Masculino,Pós-graduação,Casado,31,-1,-1,-1,-1,-1,-1,24465.0,7747.0,17002.0,17170.0,14685.0,4328.0,7751.0,17016.0,17185.0,14685.0,4328.0,5827.0,0,14232.83,11132.0,0.089,0,26–35,Baixo,1,
280000.0,Masculino,Graduação,Casado,32,2,2,2,2,2,2,204057.0,199262.0,211391.0,214343.0,215633.0,210876.0,0.0,18000.0,8000.0,7500.0,0.0,8000.0,1,209260.33,6916.67,0.7474,6,26–35,Alto,3,
500000.0,Masculino,Pós-graduação,Casado,46,-1,-1,-1,-1,-1,-2,991.0,4073.0,6738.0,2500.0,0.0,0.0,4082.0,6738.0,2510.0,0.0,0.0,1000.0,0,2383.67,2388.33,0.0048,0,46–55,Baixo,1,
100000.0,Masculino,Graduação,Solteiro,38,2,0,0,0,0,-1,106989.0,98751.0,32099.0,18811.0,9960.0,10000.0,3910.0,1733.0,1000.0,1149.0,10000.0,0.0,1,46101.67,2965.33,0.461,1,36–45,Médio,0,
160000.0,Masculino,Ensino Médio,Solteiro,31,0,0,0,0,0,0,108963.0,105748.0,109050.0,112243.0,114513.0,114902.0,4500.0,5000.0,5000.0,4100.0,4192.0,6000.0,0,110903.17,4798.67,0.6931,0,26–35,Médio,0,
20000.0,Masculino,Graduação,Casado,42,0,0,0,0,0,0,14124.0,15132.0,16483.0,18391.0,18783.0,19176.0,1249.0,1600.0,2500.0,1000.0,696.0,862.0,0,17014.83,1317.83,0.8507,0,36–45,Alto,0,
400000.0,Masculino,Pós-graduação,Solteiro,39,2,2,2,2,2,2,49354.0,50747.0,49666.0,52727.0,51286.0,55077.0,2500.0,0.0,4500.0,0.0,4800.0,1600.0,0,51476.17,2233.33,0.1287,6,36–45,Alto,3,1.0
30000.0,Masculino,Graduação,Casado,45,2,4,4,3,2,2,28854.0,30467.0,29721.0,28961.0,29397.0,29988.0,2372.0,0.0,0.0,1200.0,1200.0,1163.0,0,29564.67,989.17,0.9855,6,36–45,Alto,3,
50000.0,Masculino,Ensino Médio,Casado,47,-1,0,-1,-1,0,0,2840.0,2522.0,5500.0,21709.0,21056.0,20061.0,1000.0,5500.0,21709.0,916.0,1161.0,1884.0,0,12281.33,5361.67,0.2456,0,46–55,Baixo,1,2.0
70000.0,Masculino,Graduação,Solteiro,40,1,2,0,0,0,0,79237.0,71627.0,73326.0,69645.0,19799.0,-1.0,0.0,2986.0,20150.0,500.0,0.0,0.0,0,52272.17,3939.33,0.7467,2,36–45,Médio,0,
110000.0,Masculino,Graduação,Casado,42,1,2,0,0,2,2,45461.0,44434.0,45395.0,50402.0,50217.0,48199.0,0.0,1980.0,5987.0,2000.0,1.0,3027.0,0,47351.33,2165.83,0.4305,4,36–45,Alto,3,
50000.0,Masculino,Graduação,Solteiro,44,0,0,0,0,0,0,50677.0,76727.0,78937.0,50205.0,30506.0,29860.0,4000.0,4695.0,2300.0,2500.0,2000.0,3000.0,0,52818.67,3082.5,1.0,0,36–45,Alto,0,
170000.0,Masculino,Graduação,Casado,40,-1,-1,-1,-1,-1,-1,4599.0,3409.0,3790.0,2578.0,2100.0,2400.0,3409.0,6530.0,2578.0,2100.0,2400.0,6665.0,0,3146.0,3947.0,0.0185,0,36–45,Baixo,1,
30000.0,Masculino,Pós-graduação,Casado,33,0,0,0,0,0,0,28700.0,28639.0,30171.0,29322.0,28572.0,0.0,1800.0,2300.0,1508.0,1000.0,0.0,0.0,0,24234.0,1101.33,0.8078,0,26–35,Alto,0,
50000.0,Masculino,Ensino Médio,Casado,29,0,0,0,-1,-1,-1,9527.0,9907.0,9660.0,880.0,990.0,780.0,2000.0,1092.0,880.0,990.0,780.0,0.0,0,5290.67,957.0,0.1058,0,26–35,Baixo,1,
50000.0,Masculino,Graduação,Solteiro,30,-1,2,2,-2,-2,-2,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,260.0,0.0,0.0052,2,26–35,Médio,1,2.0
90000.0,Masculino,Ensino Médio,Casado,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,36–45,Médio,1,
110000.0,Masculino,Graduação,Casado,40,0,0,2,0,0,0,31042.0,33971.0,33143.0,34157.0,34950.0,36175.0,3454.0,0.0,1568.0,1361.0,1900.0,0.0,0,33906.33,1380.5,0.3082,1,36–45,Médio,1,
240000.0,Masculino,Graduação,Solteiro,46,0,0,0,0,0,0,47379.0,49274.0,51171.0,52716.0,54229.0,56191.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0,51826.67,3000.0,0.2159,0,46–55,Baixo,1,
360000.0,Masculino,Ensino Médio,Casado,42,-2,-2,-2,-2,-2,-2,0.0,4435.0,0.0,3666.0,2749.0,2921.0,4435.0,0.0,3666.0,2878.0,2921.0,5270.0,0,2295.17,3195.0,0.0064,0,36–45,Baixo,1,
290000.0,Masculino,Graduação,Solteiro,45,0,0,0,0,0,0,212643.0,192933.0,174184.0,163792.0,120754.0,236402.0,6755.0,6900.0,6733.0,5632.0,235024.0,8700.0,0,183451.33,44957.33,0.6326,0,36–45,Médio,2,
180000.0,Masculino,Pós-graduação,Casado,39,-1,-1,-1,-2,-2,-2,5086.0,5661.0,0.0,0.0,0.0,0.0,5668.0,0.0,0.0,0.0,0.0,0.0,0,1791.17,944.67,0.01,0,36–45,Baixo,1,
180000.0,Masculino,Graduação,Casado,43,0,0,0,0,0,0,158843.0,152507.0,143489.0,146139.0,73718.0,137304.0,6029.0,7035.0,10007.0,20000.0,4000.0,10000.0,0,135333.33,9511.83,0.7519,0,36–45,Médio,2,
50000.0,Masculino,Graduação,Solteiro,43,0,0,0,0,0,0,47669.0,48102.0,45718.0,44142.0,40981.0,43634.0,2000.0,1731.0,1955.0,1454.0,3300.0,0.0,0,45041.0,1740.0,0.9008,0,36–45,Alto,0,
500000.0,Masculino,Pós-graduação,Solteiro,47,-2,-2,-1,-1,0,-1,21376.0,20473.0,3581.0,18855.0,6783.0,5921.0,20473.0,3587.0,18860.0,146.0,5923.0,9464.0,0,12831.5,9742.17,0.0257,0,46–55,Baixo,1,2.0
50000.0,Masculino,Graduação,Casado,35,0,0,2,2,0,0,5219.0,7633.0,8562.0,8276.0,8638.0,8851.0,2500.0,1200.0,0.0,500.0,500.0,500.0,1,7863.17,866.67,0.1573,2,26–35,Médio,1,
50000.0,Masculino,Ensino Médio,Casado,37,5,4,3,2,0,0,54078.0,52946.0,51841.0,50306.0,49706.0,49706.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51430.5,0.0,1.0,4,36–45,Alto,3,
400000.0,Masculino,Pós-graduação,Solteiro,32,-1,-1,-1,-1,0,0,525.0,1610.0,566.0,21373.0,16663.0,7873.0,1610.0,285.0,22240.0,4200.0,905.0,4607.0,0,8101.67,5641.17,0.0203,0,26–35,Baixo,1,
240000.0,Masculino,Graduação,Casado,34,0,0,0,0,0,0,225709.0,228893.0,232706.0,187325.0,129889.0,123680.0,8544.0,9257.0,8583.0,4292.0,5133.0,4257.0,0,188033.67,6677.67,0.7835,0,26–35,Médio,2,
150000.0,Masculino,Graduação,Casado,31,0,0,-1,-1,0,0,64276.0,64226.0,4254.0,145578.0,148012.0,126848.0,3500.0,4508.0,145578.0,5115.0,10000.0,7598.0,0,92199.0,29383.17,0.6147,0,26–35,Médio,2,
50000.0,Masculino,Ensino Médio,Solteiro,31,3,2,2,2,2,2,15208.0,14667.0,21204.0,21363.0,20722.0,22384.0,0.0,6828.0,800.0,0.0,2000.0,0.0,1,19258.0,1604.67,0.3852,6,26–35,Alto,3,
150000.0,Masculino,Pós-graduação,Casado,34,1,-1,-1,-1,-1,-1,0.0,347.0,-13.0,4085.0,4006.0,826.0,347.0,0.0,4098.0,4006.0,826.0,3146.0,0,1541.83,2070.5,0.0103,1,26–35,Médio,1,
50000.0,Masculino,Ensino Médio,Casado,41,0,0,2,0,0,0,2602.0,12150.0,11670.0,12167.0,2210.0,2406.0,10000.0,0.0,1036.0,79.0,232.0,110.0,1,7200.83,1909.5,0.144,1,36–45,Médio,1,
360000.0,Masculino,Pós-graduação,Solteiro,40,-1,-1,-1,-1,-1,-1,3457.0,1997.0,5115.0,3295.0,222.0,2854.0,2020.0,5115.0,3295.0,222.0,2862.0,2129.0,0,2823.33,2607.17,0.0078,0,36–45,Baixo,1,
100000.0,Masculino,Pós-graduação,Casado,38,2,2,2,2,2,0,72437.0,74645.0,76063.0,77224.0,75385.0,78991.0,4000.0,3200.0,3000.0,0.0,5000.0,3200.0,1,75790.83,3066.67,0.7579,5,36–45,Alto,3,
30000.0,Masculino,Graduação,Solteiro,44,2,2,0,0,0,0,44072.0,39489.0,36794.0,33991.0,30820.0,29323.0,0.0,1820.0,1600.0,1012.0,2586.0,2656.0,0,35748.17,1612.33,1.0,2,36–45,Alto,0,3.0
260000.0,Masculino,Pós-graduação,Solteiro,36,-2,-2,-2,-2,-2,-2,16751.0,5877.0,427.0,-73.0,-73.0,-73.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0,3806.0,3333.33,0.0146,0,36–45,Baixo,1,
140000.0,Masculino,Graduação,Casado,29,0,0,0,0,2,0,140933.0,140883.0,138087.0,141620.0,110532.0,111638.0,5503.0,7210.0,15128.0,0.0,4200.0,4300.0,0,130615.5,6056.83,0.933,1,26–35,Alto,0,
30000.0,Masculino,Ensino Médio,Casado,48,-1,-1,-1,-1,-1,-1,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0,1261.0,1261.0,0.042,0,46–55,Baixo,1,
60000.0,Masculino,Graduação,Solteiro,36,2,2,2,2,2,2,48547.0,49446.0,49857.0,50737.0,52602.0,53613.0,2000.0,1500.0,2000.0,3000.0,2000.0,2000.0,1,50800.33,2083.33,0.8467,6,36–45,Alto,3,
10000.0,Masculino,Graduação,Solteiro,29,1,2,2,2,2,0,8393.0,9069.0,8019.0,5819.0,5626.0,5621.0,1000.0,2000.0,1000.0,0.0,2000.0,1000.0,0,7091.17,1166.67,0.7091,5,26–35,Alto,3,1.0
110000.0,Masculino,Ensino Médio,Solteiro,34,2,2,2,2,2,2,86345.0,88492.0,81753.0,84368.0,80262.0,80529.0,4504.0,30.0,7000.0,2600.0,3500.0,2.0,1,83624.83,2939.33,0.7602,6,26–35,Alto,3,
40000.0,Masculino,Pós-graduação,Solteiro,34,0,0,2,0,0,2,38849.0,40315.0,38401.0,39224.0,40364.0,38391.0,3600.0,0.0,2100.0,3226.0,0.0,1531.0,1,39257.33,1742.83,0.9814,2,26–35,Alto,0,
50000.0,Masculino,Ensino Médio,Casado,47,2,0,0,0,0,0,49386.0,49693.0,51136.0,20171.0,19286.0,19292.0,1818.0,2261.0,1296.0,672.0,688.0,834.0,1,34827.33,1261.5,0.6965,1,46–55,Médio,0,
50000.0,Masculino,Graduação,Solteiro,40,0,0,0,0,0,0,44310.0,45244.0,47922.0,46307.0,45983.0,50635.0,3003.0,5007.0,2008.0,3004.0,7019.0,12.0,0,46733.5,3342.17,0.9347,0,36–45,Alto,0,3.0
350000.0,Masculino,Graduação,Solteiro,32,0,0,0,0,0,0,227873.0,228009.0,220450.0,190173.0,192649.0,197269.0,10156.0,9000.0,8700.0,7000.0,7600.0,7800.0,1,209403.83,8376.0,0.5983,0,26–35,Médio,2,
450000.0,Masculino,Pós-graduação,Solteiro,34,0,0,0,0,0,0,260733.0,228515.0,232762.0,208005.0,194608.0,201044.0,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0,0,220944.5,17356.33,0.491,0,26–35,Baixo,2,
50000.0,Masculino,Graduação,Solteiro,42,0,0,0,0,0,0,49495.0,50586.0,49200.0,49763.0,18373.0,19187.0,3000.0,3000.0,3003.0,5000.0,2000.0,1500.0,0,39434.0,2917.17,0.7887,0,36–45,Médio,0,
170000.0,Masculino,Ensino Médio,Casado,39,0,0,0,0,0,0,54397.0,55501.0,56823.0,56269.0,48558.0,45690.0,2009.0,2239.0,2067.0,1594.0,1576.0,1503.0,0,52873.0,1831.33,0.311,0,36–45,Baixo,1,2.0
100000.0,Masculino,Graduação,Casado,41,1,2,0,0,0,0,96310.0,78965.0,74289.0,70534.0,61450.0,65482.0,0.0,2600.0,6459.0,2500.0,5000.0,0.0,0,74505.0,2759.83,0.745,2,36–45,Médio,0,
140000.0,Masculino,Pós-graduação,Casado,36,0,0,0,0,0,0,39598.0,40836.0,41878.0,42977.0,43960.0,45093.0,2200.0,2001.0,2100.0,2000.0,2000.0,2000.0,0,42390.33,2050.17,0.3028,0,36–45,Baixo,1,
250000.0,Masculino,Pós-graduação,Solteiro,29,1,-1,2,2,-2,-1,0.0,5023.0,2460.0,0.0,0.0,3081.0,5023.0,0.0,0.0,0.0,3081.0,0.0,0,1760.67,1350.67,0.007,3,26–35,Alto,1,
130000.0,Masculino,Pós-graduação,Solteiro,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,26–35,Médio,1,
130000.0,Masculino,Graduação,Solteiro,33,2,2,2,-1,-1,-2,1183.0,2183.0,2000.0,700.0,0.0,0.0,2000.0,13.0,700.0,0.0,0.0,0.0,0,1011.0,452.17,0.0078,3,26–35,Alto,1,
360000.0,Masculino,Ensino Médio,Casado,36,-2,-2,-2,-2,-2,-2,222.0,1256.0,-9.0,1840.0,0.0,0.0,1256.0,0.0,1849.0,0.0,0.0,0.0,1,551.5,517.5,0.0015,0,36–45,Baixo,1,
270000.0,Masculino,Graduação,Casado,39,-1,0,-1,-1,-1,-2,18232.0,24290.0,11452.0,2295.0,0.0,0.0,14341.0,14468.0,2295.0,0.0,0.0,0.0,0,9378.17,5184.0,0.0347,0,36–45,Baixo,1,
140000.0,Masculino,Graduação,Casado,40,0,0,0,0,0,2,139934.0,132948.0,135695.0,121943.0,111348.0,107488.0,6500.0,6500.0,4322.0,12200.0,0.0,4200.0,0,124892.67,5620.33,0.8921,1,36–45,Alto,0,0.0
150000.0,Masculino,Graduação,Solteiro,32,0,0,0,0,0,0,151594.0,139114.0,92720.0,86468.0,79600.0,80866.0,4523.0,3500.0,3500.0,3000.0,2776.0,4019.0,0,105060.33,3553.0,0.7004,0,26–35,Médio,0,
